candidateId,candidateType,candidateTypeName,candidateCatalogName,candidateX,candidateY,candidateSurveyConfidence,currentClassification,previewStoredClassification,nearestSameTypeId,nearestSameTypeName,nearestSameTypeType,nearestSameTypeDistance,nearestSameTypeStatus,nearestSameTypeConfidence,nearestAnyTypeId,nearestAnyTypeName,nearestAnyTypeType,nearestAnyTypeDistance,nearestAnyTypeStatus,nearestAnyTypeConfidence,nearbyDifferentHerb,anyTypeWithin150NoSameTypeWithin300,candidateTypeKnownInCatalog,possibleDigitMisclassification,possibleExistingMarkerTypeIssue
wildflower-candidate-026,cardinal-flower,Cardinal Flower,Cardinal Flower,7372.865123742603,3708.412253038312,medium,New Survey Target,New Survey Target,,,,,,,3948fcb6-612a-4198-8393-b782754047bd,Milkweed,milkweed,83.14076824054158,unverified,exact,True,True,True,True,True
wildflower-candidate-027,chocolate-daisy,Chocolate Daisy,Chocolate Daisy,6502.746758039597,3654.796643141678,medium,Possible Match,Possible Match,508860bb-505f-4211-a650-042fa94e73f4,Chocolate Daisy,chocolate-daisy,138.00608685238836,verified,exact,b15cb9b5-96c0-459c-9750-6c8972775540,Evergreen Huckleberry,evergreen-huckleberry,25.8810524722083,verified,exact,True,False,True,False,False
wildflower-candidate-028,blood-flower,Blood Flower,Blood Flower,7693.5262035845835,3647.378597634738,medium,New Survey Target,New Survey Target,e52bfdc0-62da-4fd0-86f1-5a21c6201563,Blood Flower,blood-flower,596.413812401485,unverified,exact,dcff1b43-cd47-4022-a0b0-f07e377529df,Milkweed,milkweed,71.61100788919298,unverified,exact,True,True,True,True,True
wildflower-candidate-029,cardinal-flower,Cardinal Flower,Cardinal Flower,7564.848314843043,3647.2979206596706,medium,New Survey Target,New Survey Target,,,,,,,03b0dd40-5b7c-413f-b017-ebd8a65408de,Vanilla Flower,vanilla-flower,90.13800195589623,unverified,exact,True,True,True,True,True
wildflower-candidate-030,blood-flower,Blood Flower,Blood Flower,7213.538079445376,3651.1599735483874,medium,Possible Match,Possible Match,e52bfdc0-62da-4fd0-86f1-5a21c6201563,Blood Flower,blood-flower,144.44615421399934,unverified,exact,5a42a3ee-2d35-4d4b-82c5-895e296c744d,Evergreen Huckleberry,evergreen-huckleberry,76.96964500230082,unverified,exact,True,False,True,False,False
wildflower-candidate-031,chocolate-daisy,Chocolate Daisy,Chocolate Daisy,6382.2306346956475,3613.897950149041,medium,Possible Match,Possible Match,dded7605-6fa8-46c3-bec0-9143e42a2a4f,Chocolate Daisy,chocolate-daisy,147.28517433318206,verified,exact,ea0012b8-e955-4555-bff8-10e603bde34f,Burdock Root,burdock-root,107.71801039867746,verified,exact,True,False,True,False,False
wildflower-candidate-032,creek-plum,Creek Plum,Creek Plum,4343.7987394662805,3559.549844542273,medium,New Survey Target,New Survey Target,,,,,,,64143c7f-e9c6-452f-bee5-0f9c3b4e1d03,Creeping Thyme,creeping-thyme,115.65289638939731,verified,exact,True,True,True,True,True
wildflower-candidate-039,creek-plum,Creek Plum,Creek Plum,6439.324999770482,3140.3854015461675,medium,New Survey Target,New Survey Target,,,,,,,72ca3683-3ab4-4faf-9053-667b7b3a673b,Chanterelles,chanterelles,21.764351638710593,unverified,exact,True,True,True,True,True
wildflower-candidate-062,wild-rhubarb,Wild Rhubarb,Wild Rhubarb,3902.3250279699455,2114.134139642788,medium,Possible Match,Possible Match,5e6fc983-1adf-488b-8bf7-101070137bfc,Wild Rhubarb,wild-rhubarb,141.59506456205375,verified,approximate,59694e1b-d266-4a7a-be55-e51e4468f333,English Mace,english-mace,109.35018379194985,verified,exact,True,False,True,False,False
wildflower-candidate-064,bitterweed,Bitterweed,Bitterweed,1845.5180105620443,2096.5153332825403,medium,New Survey Target,New Survey Target,d20dfd1d-4790-4e45-b076-dbe4fa76e8a3,Bitterweed,bitterweed,3526.617204972865,verified,exact,e5d67102-6bd3-4f77-9956-08c973e029a2,Wild Rhubarb,wild-rhubarb,11.729603188637238,verified,approximate,True,True,True,True,True
wildflower-candidate-069,bitterweed,Bitterweed,Bitterweed,3581.162463565543,1817.8571687294655,medium,New Survey Target,New Survey Target,d20dfd1d-4790-4e45-b076-dbe4fa76e8a3,Bitterweed,bitterweed,2947.886666586492,verified,exact,285fe123-334d-4a0b-9e87-16ed5429835d,Wild Rhubarb,wild-rhubarb,22.228099915930592,verified,approximate,True,True,True,True,True
wildflower-candidate-071,texas-bluebonnet,Texas Bluebonnet,Texas Bluebonnet,2294.766127017029,1586.5078328369127,medium,Possible Match,Possible Match,ea019f47-bdd8-42e9-9d30-36c3fdc79506,Texas Bluebonnet,texas-bluebonnet,239.9950939157138,verified,approximate,55d4701f-f623-438d-b56a-7368a782f693,Parasol Mushroom,parasol-mushroom,13.24361311423971,verified,exact,True,False,True,False,False
wildflower-candidate-075,texas-bluebonnet,Texas Bluebonnet,Texas Bluebonnet,2008.7508407285238,1267.9080714215925,medium,New Survey Target,New Survey Target,ea019f47-bdd8-42e9-9d30-36c3fdc79506,Texas Bluebonnet,texas-bluebonnet,639.5112565179758,verified,approximate,4632dab8-88f4-432a-a8e5-2d6a62f2838a,English Mace,english-mace,99.24785786895326,verified,exact,True,True,True,True,True
wildflower-candidate-084,wild-rhubarb,Wild Rhubarb,Wild Rhubarb,7393.556806418443,4696.923552076881,medium,New Survey Target,New Survey Target,5e6fc983-1adf-488b-8bf7-101070137bfc,Wild Rhubarb,wild-rhubarb,4219.500803261826,verified,approximate,71badd6b-c576-4402-b00a-0c4f28198e21,Evergreen Huckleberry,evergreen-huckleberry,124.30542449200081,unverified,exact,True,True,True,True,True
wildflower-candidate-093,cardinal-flower,Cardinal Flower,Cardinal Flower,7698.317975263672,4035.3398055972684,medium,New Survey Target,New Survey Target,,,,,,,b0ed4d15-95cf-429e-9f51-2e7335fe5783,Evergreen Huckleberry,evergreen-huckleberry,67.34055632489392,unverified,guess,True,True,True,True,True
wildflower-candidate-095,cardinal-flower,Cardinal Flower,Cardinal Flower,7857.742067720419,3970.069316233976,medium,New Survey Target,New Survey Target,,,,,,,d9803875-803f-4f36-b110-6c57f35f22cb,Evergreen Huckleberry,evergreen-huckleberry,65.52828036614997,unverified,exact,True,True,True,True,True
wildflower-candidate-099,blood-flower,Blood Flower,Blood Flower,7459.312557288859,3814.6245987329416,medium,New Survey Target,New Survey Target,e52bfdc0-62da-4fd0-86f1-5a21c6201563,Blood Flower,blood-flower,438.8820425119467,unverified,exact,6de8d6c4-cef6-4bf8-895f-3285f3ab6a43,Vanilla Flower,vanilla-flower,31.333078009858518,unverified,exact,True,True,True,True,True
wildflower-candidate-100,agarita,Agarita,Agarita,6451.846722064135,3797.731055425918,medium,New Survey Target,New Survey Target,,,,,,,c4ba2fb1-63a9-41d1-a76f-502a3b3a6891,Hummingbird Sage,hummingbird-sage,7.029611223854613,verified,exact,True,True,True,True,True
wildflower-candidate-102,agarita,Agarita,Agarita,5162.385401313863,3743.918480143305,medium,New Survey Target,New Survey Target,,,,,,,dfd6d715-3614-4d00-ac8b-83dfc38f2406,Chocolate Daisy,chocolate-daisy,42.41220347763814,verified,exact,True,True,True,True,True
wildflower-candidate-104,creek-plum,Creek Plum,Creek Plum,4522.757762379677,3731.3120953749035,medium,New Survey Target,New Survey Target,,,,,,,1d8a7ae4-fc0d-48e2-b21e-46b291f71dcc,Oregano,oregano,93.08919007302288,verified,exact,True,True,True,True,True
wildflower-candidate-105,cardinal-flower,Cardinal Flower,Cardinal Flower,7782.23276873455,3720.849822223111,medium,New Survey Target,New Survey Target,,,,,,,92234f9f-a45a-479e-9e53-9df37c84c7b7,Vanilla Flower,vanilla-flower,98.65405410527083,unverified,exact,True,True,True,True,True
wildflower-candidate-108,cardinal-flower,Cardinal Flower,Cardinal Flower,7855.834261304814,3639.1926000030517,medium,New Survey Target,New Survey Target,,,,,,,1d1f9bea-29f2-4fa3-a168-46636a261f46,Milkweed,milkweed,98.79214530113491,verified,exact,True,True,True,True,True
wildflower-candidate-109,wisteria,Wisteria,Wisteria,4202.003446957121,3526.8914740127525,medium,Possible Match,Possible Match,4bb2713f-8309-4217-9ed2-a4dbda2feb52,Wisteria,wisteria,138.8096434302676,verified,exact,dbc30758-5a71-46e5-8e79-7ae55ab7d386,Indian Tobacco,indian-tobacco,67.86518034480237,verified,exact,True,False,True,False,False
wildflower-candidate-110,cardinal-flower,Cardinal Flower,Cardinal Flower,7441.046256669685,3508.2481956630695,medium,New Survey Target,New Survey Target,,,,,,,074b7f27-2bed-4228-9087-fb556cdc420f,Cardinal Flower,alaskan-ginseng,17.629955232752803,verified,exact,True,True,True,True,True
wildflower-candidate-115,wisteria,Wisteria,Wisteria,3844.5874854924514,3024.254103562311,medium,Possible Match,Possible Match,787b2de1-644a-4150-9ede-06f8004120cb,Wisteria,wisteria,228.91698594353474,verified,exact,3d30abf1-18d7-42b1-ac98-338ad074cae8,Creeping Thyme,creeping-thyme,47.2442978413948,verified,exact,True,False,True,False,False
wildflower-candidate-118,texas-bluebonnet,Texas Bluebonnet,Texas Bluebonnet,4733.895171012276,2779.560236505883,medium,Possible Match,Possible Match,68646eb8-55d0-40ac-b49d-43bd069bf3e2,Texas Bluebonnet,texas-bluebonnet,166.48626043584815,verified,approximate,7815befa-3fa3-495f-bebb-3cfe0b5c55a9,Creeping Thyme,creeping-thyme,24.950217121051303,verified,exact,True,False,True,False,False
wildflower-candidate-125,bitterweed,Bitterweed,Bitterweed,3979.777175728018,2256.3701056767904,medium,New Survey Target,New Survey Target,d20dfd1d-4790-4e45-b076-dbe4fa76e8a3,Bitterweed,bitterweed,2449.649279997704,verified,exact,5e6fc983-1adf-488b-8bf7-101070137bfc,Wild Rhubarb,wild-rhubarb,23.050857991177033,verified,approximate,True,True,True,True,True
wildflower-candidate-126,bitterweed,Bitterweed,Bitterweed,2896.699811218338,2239.434983685378,medium,New Survey Target,New Survey Target,d20dfd1d-4790-4e45-b076-dbe4fa76e8a3,Bitterweed,bitterweed,2793.386454367407,verified,exact,148f600c-01d3-4858-a44e-3959957c0155,Wild Rhubarb,wild-rhubarb,116.12072056628493,verified,approximate,True,True,True,True,True
wildflower-candidate-128,agarita,Agarita,Agarita,3524.0946114905087,2182.591600381629,medium,New Survey Target,New Survey Target,,,,,,,44110eb3-343f-4f46-8a49-d37fb78dc1b9,Wild Rhubarb,wild-rhubarb,84.744803994844,verified,approximate,True,True,True,True,True
wildflower-candidate-129,agarita,Agarita,Agarita,2725.076398230424,2153.5580278202997,medium,New Survey Target,New Survey Target,,,,,,,987f93b7-1ce6-4e36-aa49-ccd3223c8ed7,Wild Rhubarb,wild-rhubarb,7.785635098395476,verified,approximate,True,True,True,True,True
wildflower-candidate-130,bitterweed,Bitterweed,Bitterweed,2984.6179190531743,2129.191440698228,medium,New Survey Target,New Survey Target,d20dfd1d-4790-4e45-b076-dbe4fa76e8a3,Bitterweed,bitterweed,2851.153518247704,verified,exact,148f600c-01d3-4858-a44e-3959957c0155,Wild Rhubarb,wild-rhubarb,78.05781251446929,verified,approximate,True,True,True,True,True
wildflower-candidate-134,bitterweed,Bitterweed,Bitterweed,3176.826036178755,1851.5249707003877,medium,New Survey Target,New Survey Target,d20dfd1d-4790-4e45-b076-dbe4fa76e8a3,Bitterweed,bitterweed,3031.067870579521,verified,exact,e96a1e12-d258-439a-91ee-78e1a5dfb9c7,Wild Rhubarb,wild-rhubarb,26.241242481269147,verified,exact,True,True,True,True,True
wildflower-candidate-142,texas-bluebonnet,Texas Bluebonnet,Texas Bluebonnet,2126.6667688613006,1295.403159449539,medium,New Survey Target,New Survey Target,ea019f47-bdd8-42e9-9d30-36c3fdc79506,Texas Bluebonnet,texas-bluebonnet,529.6667944447248,verified,approximate,4632dab8-88f4-432a-a8e5-2d6a62f2838a,English Mace,english-mace,62.51467395527651,verified,exact,True,True,True,True,True
wildflower-candidate-147,wisteria,Wisteria,Wisteria,7658.228161745637,5351.499329804205,medium,New Survey Target,New Survey Target,cf132cb6-97b6-4fb2-90a3-8c48742c9a90,Wisteria,wisteria,3818.0250085155767,verified,exact,a2982d1a-5877-494b-9338-2fbb299009c7,Violet Snowdrops,violet-snowdrops,123.51047196250718,verified,guess,True,True,True,True,True
wildflower-candidate-159,agarita,Agarita,Agarita,5460.49343149015,4345.718266492655,medium,New Survey Target,New Survey Target,,,,,,,fecfb170-bdb7-467b-bb7a-143a81f43dfe,Chocolate Daisy,chocolate-daisy,12.979477226061379,verified,exact,True,True,True,True,True
wildflower-candidate-161,agarita,Agarita,Agarita,5368.627454844778,4231.221405615652,medium,New Survey Target,New Survey Target,,,,,,,3fd99e86-b5d9-46fe-908e-f023165dfaf7,Chocolate Daisy,chocolate-daisy,15.518833833534359,verified,exact,True,True,True,True,True
wildflower-candidate-162,wild-rhubarb,Wild Rhubarb,Wild Rhubarb,5139.83898566219,4169.903900080897,medium,New Survey Target,New Survey Target,5e6fc983-1adf-488b-8bf7-101070137bfc,Wild Rhubarb,wild-rhubarb,2258.897960126582,verified,approximate,7561d918-8201-43dc-ae7f-6e17ab91a4f6,Creeping Thyme,creeping-thyme,104.98106848843098,verified,exact,True,True,True,True,True
wildflower-candidate-163,agarita,Agarita,Agarita,5358.517431163443,4067.640904609758,medium,New Survey Target,New Survey Target,,,,,,,83769c53-0d00-4729-8d7a-79265a4457d4,Garlic,garlic,75.11915461758969,verified,exact,True,True,True,True,True
wildflower-candidate-164,cardinal-flower,Cardinal Flower,Cardinal Flower,7456.804631474766,4042.8688133185024,medium,New Survey Target,New Survey Target,,,,,,,dbb3e170-c209-4cf9-8181-3b0dcc09e13f,Vanilla Flower,vanilla-flower,71.10613509206209,unverified,exact,True,True,True,True,True
wildflower-candidate-165,blood-flower,Blood Flower,Blood Flower,7554.881703633862,4030.5892138060235,medium,New Survey Target,New Survey Target,e52bfdc0-62da-4fd0-86f1-5a21c6201563,Blood Flower,blood-flower,653.8968222167634,unverified,exact,e3b994e6-6922-4d4a-8040-89ded0f80e53,Evergreen Huckleberry,evergreen-huckleberry,55.520336342594945,unverified,guess,True,True,True,True,True
wildflower-candidate-166,wisteria,Wisteria,Wisteria,3901.8108202245317,4022.818994501238,medium,Possible Match,Possible Match,4f77bafa-4a8a-48aa-817a-c688fab53ccb,Wisteria,wisteria,251.8022339863853,verified,exact,4e572e24-3216-4800-ab29-1d19253fd2be,Alaskan Ginseng,alaskan-ginseng,115.25247006613634,verified,exact,True,False,True,False,False
wildflower-candidate-167,creek-plum,Creek Plum,Creek Plum,4167.449083468051,3969.6252329154067,medium,New Survey Target,New Survey Target,,,,,,,f47dcc55-5e0e-4dd6-a11d-e17d5398c48c,Violet Snowdrops,violet-snowdrops,89.7188381473066,verified,exact,True,True,True,True,True
wildflower-candidate-168,agarita,Agarita,Agarita,5289.141463756331,3928.6042817031066,medium,New Survey Target,New Survey Target,,,,,,,4cc5da39-ad1d-4208-b36e-c6bf64206a6f,Chocolate Daisy,chocolate-daisy,7.90006121747686,unverified,guess,True,True,True,True,True
wildflower-candidate-169,agarita,Agarita,Agarita,5587.437792441416,3924.4813546963132,medium,New Survey Target,New Survey Target,,,,,,,afa9efb2-8ec8-4f06-99cf-8d0964184a35,Chocolate Daisy,chocolate-daisy,30.161432279209684,unverified,guess,True,True,True,True,True
wildflower-candidate-170,cardinal-flower,Cardinal Flower,Cardinal Flower,7411.951229409813,3895.6503641475265,medium,New Survey Target,New Survey Target,,,,,,,b347a5b9-8e42-4421-a74c-c96aca5bac28,Vanilla Flower,vanilla-flower,43.988714894038715,unverified,exact,True,True,True,True,True
wildflower-candidate-171,blood-flower,Blood Flower,Blood Flower,7738.858976222021,3879.2556124263783,medium,New Survey Target,New Survey Target,e52bfdc0-62da-4fd0-86f1-5a21c6201563,Blood Flower,blood-flower,711.9653077432724,unverified,exact,92234f9f-a45a-479e-9e53-9df37c84c7b7,Vanilla Flower,vanilla-flower,71.312944458186,unverified,exact,True,True,True,True,True
wildflower-candidate-172,agarita,Agarita,Agarita,5174.777564346976,3850.915806182643,medium,New Survey Target,New Survey Target,,,,,,,65018ab6-33e2-40f8-b4b8-d333df2e7678,Chocolate Daisy,chocolate-daisy,12.917721430938677,unverified,approximate,True,True,True,True,True
wildflower-candidate-178,agarita,Agarita,Agarita,4872.534826339942,3638.2935117554116,medium,New Survey Target,New Survey Target,,,,,,,0a84c26f-376b-4f65-a05f-b6d6caae8b45,Wild Mint,wild-mint,17.361487284456324,verified,exact,True,True,True,True,True
wildflower-candidate-179,chocolate-daisy,Chocolate Daisy,Chocolate Daisy,4700.940177150616,3597.41730899055,medium,Possible Match,Possible Match,fedabfdc-66f3-4519-bf50-45277539c6e9,Chocolate Daisy,chocolate-daisy,238.90860429468486,verified,exact,ebb750c5-8c8d-46af-875e-1c235d5f4c93,Raspberry,raspberry,93.54314354607018,verified,exact,True,False,True,False,False
wildflower-candidate-180,cardinal-flower,Cardinal Flower,Cardinal Flower,7526.581550851845,3560.2951876626275,medium,New Survey Target,New Survey Target,,,,,,,6c72767e-8cc2-4833-b515-9b4f72eae96b,Vanilla Flower,vanilla-flower,68.91947708882324,unverified,exact,True,True,True,True,True
wildflower-candidate-181,agarita,Agarita,Agarita,5007.437951982799,3548.30851510302,medium,New Survey Target,New Survey Target,,,,,,,c730bf05-7245-46d0-8154-00e5af6a75d6,Chocolate Daisy,chocolate-daisy,12.313173922003733,verified,exact,True,True,True,True,True
wildflower-candidate-183,cardinal-flower,Cardinal Flower,Cardinal Flower,7117.983797123294,3523.535051788567,medium,New Survey Target,New Survey Target,,,,,,,7d0e917b-cc24-476a-a613-31888519e0f9,Vanilla Flower,vanilla-flower,19.491456517161218,unverified,exact,True,True,True,True,True
wildflower-candidate-184,cardinal-flower,Cardinal Flower,Cardinal Flower,7669.6254522779245,3519.3837696356713,medium,New Survey Target,New Survey Target,,,,,,,48fb8fe8-3640-48fe-a527-708eaab8dc18,Milkweed,milkweed,29.732374621893925,unverified,exact,True,True,True,True,True
wildflower-candidate-187,cardinal-flower,Cardinal Flower,Cardinal Flower,7289.69187351465,3388.5609868679767,medium,New Survey Target,New Survey Target,,,,,,,749bf0c7-ae0e-4162-9a8d-0405149f5ecd,Vanilla Flower,vanilla-flower,49.72402231753292,unverified,exact,True,True,True,True,True
wildflower-candidate-193,wisteria,Wisteria,Wisteria,3920.9215561509955,2902.2826726103067,medium,Possible Match,Possible Match,03397457-8579-4c40-8b2e-63ba5ba6ea6c,Wisteria,wisteria,147.0306226908538,verified,exact,a11bb51a-7886-46fd-a3aa-980338f4a770,Creeping Thyme,creeping-thyme,124.81305522190328,verified,exact,True,False,True,False,False
wildflower-candidate-198,wisteria,Wisteria,Wisteria,4160.054816944704,2763.21152045316,medium,Possible Match,Possible Match,03397457-8579-4c40-8b2e-63ba5ba6ea6c,Wisteria,wisteria,177.14941348699622,verified,exact,41c273e5-1a55-403c-ab93-55824fe65e0c,Bay Bolete,bay-bolete,51.130909941446966,verified,exact,True,False,True,False,False
wildflower-candidate-204,bitterweed,Bitterweed,Bitterweed,3465.7174554958083,2268.4547942497647,medium,New Survey Target,New Survey Target,d20dfd1d-4790-4e45-b076-dbe4fa76e8a3,Bitterweed,bitterweed,2542.7560623737127,verified,exact,2ce961c0-9a98-4f97-b6c7-c8582092ab76,Wild Rhubarb,wild-rhubarb,5.141194747441366,verified,approximate,True,True,True,True,True
wildflower-candidate-205,bitterweed,Bitterweed,Bitterweed,3649.6340577200904,2211.1806383762914,medium,New Survey Target,New Survey Target,d20dfd1d-4790-4e45-b076-dbe4fa76e8a3,Bitterweed,bitterweed,2549.230753474051,verified,exact,40aea4b7-d9c8-4ed9-b5d8-a9bbc6bed597,Wild Rhubarb,wild-rhubarb,5.879470253888473,verified,approximate,True,True,True,True,True
wildflower-candidate-206,bitterweed,Bitterweed,Bitterweed,3165.4597924383343,2145.8021755492073,medium,New Survey Target,New Survey Target,d20dfd1d-4790-4e45-b076-dbe4fa76e8a3,Bitterweed,bitterweed,2761.4714865869123,verified,exact,a680deda-bc40-4df3-b531-2edbbb942787,Wild Rhubarb,wild-rhubarb,14.838680290406433,verified,approximate,True,True,True,True,True
wildflower-candidate-208,bitterweed,Bitterweed,Bitterweed,3371.8189227465386,2137.599997607438,medium,New Survey Target,New Survey Target,d20dfd1d-4790-4e45-b076-dbe4fa76e8a3,Bitterweed,bitterweed,2696.2901657449315,verified,exact,e6af6c00-51a5-4afa-b2ad-1b6d4fc511c2,Wild Rhubarb,wild-rhubarb,102.81891180429903,verified,approximate,True,True,True,True,True
wildflower-candidate-213,bitterweed,Bitterweed,Bitterweed,3854.129453806489,1924.8898936955047,medium,New Survey Target,New Survey Target,d20dfd1d-4790-4e45-b076-dbe4fa76e8a3,Bitterweed,bitterweed,2793.7823305164034,verified,exact,59694e1b-d266-4a7a-be55-e51e4468f333,English Mace,english-mace,85.93957505565758,verified,exact,True,True,True,True,True
wildflower-candidate-214,bitterweed,Bitterweed,Bitterweed,3423.1181882549995,1794.072827691136,medium,New Survey Target,New Survey Target,d20dfd1d-4790-4e45-b076-dbe4fa76e8a3,Bitterweed,bitterweed,3009.662528544113,verified,exact,6fe29e2b-583f-4fdb-9023-a482b6dcd7a4,Creeping Thyme,creeping-thyme,39.686000582360116,verified,exact,True,True,True,True,True
wildflower-candidate-220,texas-bluebonnet,Texas Bluebonnet,Texas Bluebonnet,1267.9853630822288,1258.584189829251,medium,New Survey Target,New Survey Target,c80b373d-e8bb-414c-b9c8-b8e33d37799f,Texas Blue Bonnet,texas-bluebonnet,343.9570747304646,verified,approximate,8bb8bfe2-cc6d-4137-b13e-f313144a1eab,Parasol Mushroom,parasol-mushroom,8.898096815258878,verified,exact,True,True,True,True,True
